Id,SalePrice
1753,159741.9662
1754,200229.9574
1755,166889.9666
1756,145741.1586
1757,116162.7234
1758,144863.9484
1759,161173.0378
1760,156306.6712
1761,159820.1333
1762,189867.7338
1763,191047.7255
1764,110196.9756
1765,194184.4868
1766,186076.8949
1767,233065.5892
1768,140603.7092
1769,161364.1175
1770,145584.759
1771,119931.4914
1772,136195.1486
1773,108761.6027
1774,156876.1526
1775,134643.4261
1776,123059.566
1777,111790.879
1778,145698.6385
1779,126867.882
1780,156800.8857
1781,125660.8183
1782,74511.84939
1783,139122.7739
1784,98962.73515
1785,146017.4667
1786,116224.3216
1787,151398.8623
1788,56215.9331
1789,105569.913
1790,66622.41171
1791,194893.1117
1792,169895.4629
1793,138940.8026
1794,161796.5385
1795,138990.9192
1796,123218.3035
1797,115616.94
1798,119799.94
1799,97027.863
1800,120080.8564
1801,127501.3819
1802,105452.4405
1803,160795.9974
1804,122864.0273
1805,127462.5734
1806,128729.3335
1807,133845.9386
1808,115477.9828
1809,131610.8645
1810,141446.5547
1811,152972.2324
1812,112326.8974
1813,145110.0117
1814,97939.88946
1815,57489.33512
1816,99238.94305
1817,107057.587
1818,171952.0218
1819,135242.954
1820,26108.0641
1821,100672.9087
1822,150325.5842
1823,31362.08772
1824,133825.119
1825,160497.4917
1826,89893.32326
1827,107304.4509
1828,137290.1266
1829,125094.856
1830,154390.8274
1831,164113.795
1832,15537.224
1833,147311.3919
1834,114343.4849
1835,135408.5017
1836,142833.1842
1837,75314.79627
1838,111810.3798
1839,108624.9041
1840,147393.8775
1841,142843.2759
1842,68874.83682
1843,142722.4727
1844,133174.5763
1845,141488.4973
1846,153647.2927
1847,160951.9929
1848,41964.07531
1849,103378.6045
1850,103282.9136
1851,154661.7793
1852,103435.8352
1853,119606.5323
1854,170797.5916
1855,157947.5854
1856,219700.7709
1857,130561.1038
1858,139229.155
1859,101506.9314
1860,138495.4813
1861,109674.6822
1862,293092.0965
1863,280623.4369
1864,280653.5328
1865,366877.6173
1866,348616.6435
1867,209484.111
1868,294541.3667
1869,202889.717
1870,216063.855
1871,256276.3531
1872,168364.3447
1873,242532.9979
1874,139670.6284
1875,183391.2428
1876,203557.8428
1877,210116.5369
1878,194716.7912
1879,135804.5555
1880,130199.1294
1881,241709.6268
1882,238975.7016
1883,184874.4979
1884,206513.2107
1885,233344.3732
1886,289755.6896
1887,213974.7296
1888,252537.0295
1889,167647.3448
1890,97735.28152
1891,101521.329
1892,101149.0384
1893,134733.7336
1894,119376.922
1895,136349.1782
1896,126419.6213
1897,110980.8861
1898,103924.6258
1899,158396.7867
1900,154505.2139
1901,188269.6124
1902,186089.3686
1903,223915.295
1904,156712.6463
1905,208163.3185
1906,175788.3562
1907,237430.5013
1908,117139.4073
1909,125880.2606
1910,129790.4161
1911,237543.1289
1912,327229.8063
1913,160299.9975
1914,44636.37465
1915,355423.4606
1916,66172.5282
1917,229013.5079
1918,127960.0648
1919,154029.2495
1920,170504.1902
1921,396036.3544
1922,340768.6622
1923,236033.779
1924,229453.459
1925,204439.1718
1926,390608.2138
1927,124551.325
1928,172711.6199
1929,117780.2483
1930,118028.8328
1931,113401.8553
1932,130182.2445
1933,200076.5364
1934,191409.2157
1935,165900.4506
1936,215100.8564
1937,175674.664
1938,167834.3699
1939,266996.0398
1940,205651.8145
1941,171982.0934
1942,158608.6744
1943,237484.7882
1944,390492.1676
1945,419180.3015
1946,153704.7044
1947,319127.1387
1948,183204.2632
1949,244270.9303
1950,187139.0574
1951,246601.2524
1952,202804.8343
1953,175937.7444
1954,182416.388
1955,139632.8173
1956,292063.8263
1957,162698.3342
1958,253238.9045
1959,131122.9321
1960,93868.3318
1961,121407.094
1962,92741.61941
1963,107899.4473
1964,107849.1448
1965,137294.6661
1966,145870.8568
1967,306134.8605
1968,420963.2792
1969,398691.3275
1970,406846.0366
1971,449711.4631
1972,367180.4422
1973,292947.6006
1974,344926.6012
1975,365471.9622
1976,275986.3221
1977,361956.3743
1978,350441.2058
1979,322202.2881
1980,205670.7625
1981,359231.8125
1982,211048.6319
1983,191885.0091
1984,176341.5676
1985,233706.4231
1986,208173.3504
1987,208237.6265
1988,168044.7323
1989,189995.1161
1990,208898.8115
1991,233440.476
1992,226987.0378
1993,162554.5066
1994,244640.5608
1995,186561.4076
1996,273585.0226
1997,319738.1319
1998,324999.1475
1999,304241.4503
2000,322208.3758
2001,281863.632
2002,248857.3891
2003,246092.001
2004,276008.6305
2005,222942.6071
2006,221800.8611
2007,243276.5672
2008,236456.9935
2009,212477.4366
2010,196179.6403
2011,129938.0464
2012,175435.5332
2013,182802.1673
2014,189379.6178
2015,219235.0194
2016,197001.4264
2017,201892.3705
2018,98847.18818
2019,130573.2691
2020,78140.5794
2021,87334.60313
2022,211595.5621
2023,145192.9401
2024,292671.6566
2025,368750.0815
2026,173325.696
2027,154261.3238
2028,156911.6173
2029,179727.5752
2030,263329.7452
2031,232190.3493
2032,255226.0292
2033,255238.5611
2034,189432.0976
2035,241727.7339
2036,194850.1263
2037,213110.6633
2038,320597.8235
2039,224415.8995
2040,322314.9256
2041,342454.4388
2042,215655.7491
2043,187228.4981
2044,178275.6206
2045,204924.6053
2046,160592.5035
2047,142301.6569
2048,135328.8557
2049,139439.1374
2050,166164.1577
2051,98624.62679
2052,113370.639
2053,146116.116
2054,88078.1643
2055,179483.0933
2056,124469.3
2057,92259.81609
2058,217519.3602
2059,122636.15
2060,184975.1653
2061,175929.9607
2062,124474.478
2063,110967.5041
2064,138727.9485
2065,71941.87863
2066,169012.8251
2067,109908.9025
2068,155788.5303
2069,84471.15408
2070,114166.2123
2071,101868.4775
2072,138127.7427
2073,119795.9388
2074,200273.083
2075,177052.4955
2076,116497.4838
2077,167011.2302
2078,129529.657
2079,127403.1384
2080,127697.3299
2081,124423.944
2082,139775.7347
2083,158223.3687
2084,104974.8231
2085,114594.2223
2086,112504.654
2087,122460.092
2088,102287.3295
2089,77705.27533
2090,107729.6847
2091,115825.3881
2092,123351.1059
2093,158556.7323
2094,112750.7283
2095,172677.1549
2096,77870.03843
2097,94893.29582
2098,171534.6736
2099,30263.95802
2100,52927.92565
2101,105310.5913
2102,101018.1878
2103,98249.21112
2104,122565.9286
2105,139969.4084
2106,54974.51951
2107,197162.3949
2108,121833.9612
2109,118548.8317
2110,133250.9841
2111,151949.4553
2112,146122.2862
2113,117591.2814
2114,117504.5273
2115,164531.5631
2116,124222.3615
2117,147534.5853
2118,121714.0015
2119,126324.419
2120,92198.48933
2121,97964.07738
2122,123882.7115
2123,92992.02256
2124,168444.8187
2125,127307.3739
2126,153110.2203
2127,177054.3463
2128,132116.9221
2129,45158.43671
2130,148061.842
2131,120894.3589
2132,119665.6304
2133,137060.1103
2134,114824.7673
2135,96831.24193
2136,55626.79018
2137,109624.3226
2138,127534.1442
2139,138486.2427
2140,148114.5548
2141,167525.9593
2142,131371.7226
2143,156662.3859
2144,130999.0882
2145,140458.4519
2146,191820.54
2147,132710.4813
2148,118550.3826
2149,130821.9
2150,230417.6137
2151,119798.339
2152,206987.1276
2153,188049.8288
2154,112553.7488
2155,142694.8559
2156,272865.6536
2157,236121.8696
2158,241890.7685
2159,219315.3686
2160,184072.4424
2161,229434.1257
2162,387488.2598
2163,359799.412
2164,243455.3512
2165,202072.3344
2166,158165.7767
2167,231074.1686
2168,201056.7817
2169,196106.1313
2170,222513.1179
2171,153772.1652
2172,133068.3992
2173,187050.3288
2174,228264.0743
2175,269296.9459
2176,312565.4588
2177,246412.8903
2178,209925.1065
2179,128128.9406
2180,241894.8421
2181,199576.5807
2182,224963.2082
2183,189085.0353
2184,123565.7562
2185,110983.1102
2186,193649.4697
2187,137898.242
2188,151497.638
2189,321804.8721
2190,100142.2539
2191,66558.3954
2192,76226.28826
2193,131525.6539
2194,97946.16696
2195,109001.6659
2196,108221.094
2197,124809.2458
2198,166175.6899
2199,175113.7535
2200,160885.9031
2201,153032.7817
2202,192315.1997
2203,145136.6165
2204,203458.4783
2205,137218.4741
2206,160127.4199
2207,219557.7857
2208,264941.9872
2209,277421.5342
2210,128422.4682
2211,124444.9726
2212,130204.7301
2213,105718.7554
2214,140483.8592
2215,104057.6905
2216,168782.6227
2217,106777.7955
2218,75319.44938
2219,53721.87763
2220,18421.12013
2221,356357.229
2222,313520.0113
2223,283646.6722
2224,202604.9037
2225,116491.4972
2226,198100.0866
2227,189227.0974
2228,285026.0887
2229,247250.8802
2230,161180.1325
2231,220473.4884
2232,183410.3571
2233,177347.5322
2234,240594.3953
2235,235156.4436
2236,250539.6397
2237,310317.6297
2238,192969.2603
2239,117056.3686
2240,154512.9044
2241,134030.7529
2242,129205.4503
2243,118992.3681
2244,110675.1769
2245,134571.243
2246,135597.3472
2247,125640.3859
2248,126379.621
2249,113955.2406
2250,125707.7461
2251,108066.3983
2252,201256.1162
2253,158017.5973
2254,177784.9187
2255,190373.4114
2256,167189.6769
2257,218846.4108
2258,146884.7599
2259,178722.6809
2260,122861.557
2261,217185.1558
2262,242374.4868
2263,392481.5075
2264,474565.2539
2265,150586.8848
2266,328640.3368
2267,400356.4095
2268,473384.8566
2269,148889.9449
2270,179836.9192
2271,216469.453
2272,176667.6437
2273,149230.4911
2274,184635.8697
2275,162739.0755
2276,197074.7527
2277,185990.9854
2278,153344.5741
2279,131627.1915
2280,106688.1893
2281,147263.1579
2282,164330.0878
2283,110389.6121
2284,124097.3675
2285,158516.135
2286,122464.9761
2287,391083.7013
2288,290935.3797
2289,354071.169
2290,445843.0071
2291,351472.2007
2292,422216.7803
2293,473136.5611
2294,396498.7202
2295,460697.6925
2296,291082.6513
2297,387468.7908
2298,374296.818
2299,355741.193
2300,328775.3912
2301,328557.345
2302,259266.0643
2303,241117.9702
2304,257453.9469
2305,211224.0565
2306,202117.4582
2307,206916.0432
2308,228967.7266
2309,304060.0891
2310,204872.3301
2311,212459.3503
2312,189821.2071
2313,169234.8899
2314,194290.5498
2315,180487.4069
2316,206748.4467
2317,202000.2218
2318,190041.8841
2319,192165.3298
2320,183349.5833
2321,238626.5125
2322,197328.1574
2323,199588.238
2324,173242.2638
2325,210445.5591
2326,167750.1863
2327,199766.6036
2328,221749.2947
2329,192725.3711
2330,183776.0615
2331,340827.4608
2332,393372.9755
2333,320494.8703
2334,279583.9939
2335,291608.2536
2336,322524.0746
2337,200113.2705
2338,253033.2512
2339,206557.6839
2340,396025.4623
2341,207890.5781
2342,226695.6661
2343,219526.1591
2344,221922.4022
2345,226238.9263
2346,214402.1642
2347,210003.6192
2348,249126.6058
2349,200495.1671
2350,314132.3982
2351,290726.8234
2352,248018.4997
2353,264305.5314
2354,168600.1072
2355,153317.9592
2356,143728.3904
2357,194242.8137
2358,197432.7667
2359,124086.9541
2360,107693.4637
2361,157107.4702
2362,276987.6485
2363,135254.094
2364,140644.2537
2365,204010.6137
2366,191275.2424
2367,219932.1144
2368,224263.6185
2369,216384.7067
2370,167571.5383
2371,165234.353
2372,195815.0643
2373,289473.7114
2374,308841.1669
2375,246313.416
2376,292217.4642
2377,350859.4187
2378,150458.6926
2379,234848.8379
2380,137670.121
2381,173290.6942
2382,201624.3233
2383,197849.046
2384,239893.3276
2385,150944.3727
2386,128218.8612
2387,123083.6011
2388,105460.8889
2389,101795.5663
2390,149598.0937
2391,130607.5129
2392,111765.8446
2393,174709.1531
2394,144300.83
2395,214867.6725
2396,133312.427
2397,220387.7227
2398,129083.9093
2399,80146.68895
2400,59496.5633
2401,149054.133
2402,132472.4352
2403,149495.8467
2404,145351.5997
2405,153872.7168
2406,140029.121
2407,127567.7765
2408,123732.6907
2409,105737.5972
2410,182543.513
2411,111748.877
2412,159742.3565
2413,120561.2002
2414,174653.9383
2415,140850.3314
2416,130985.3801
2417,139579.5096
2418,138606.2477
2419,129996.594
2420,117986.7745
2421,352432.341
2422,108487.1956
2423,121874.8465
2424,130946.808
2425,230078.7526
2426,134359.5462
2427,138124.7084
2428,192491.3757
2429,95486.98527
2430,128890.0303
2431,93108.57252
2432,151044.8413
2433,148742.446
2434,143810.8379
2435,170183.0933
2436,109382.0202
2437,94539.42601
2438,110746.501
2439,96087.33721
2440,126305.8505
2441,98481.70506
2442,95049.08751
2443,148185.4068
2444,127875.5339
2445,76072.50056
2446,142024.5238
2447,187864.2006
2448,124859.1264
2449,107929.6253
2450,162211.0911
2451,114600.1901
2452,198854.2114
2453,98652.79016
2454,110334.6734
2455,106024.2079
2456,163576.6049
2457,149355.5975
2458,134741.6146
2459,124257.0483
2460,135959.1065
2461,124841.8977
2462,126078.8839
2463,125219.1813
2464,205499.7302
2465,141258.7767
2466,119943.4874
2467,105286.2531
2468,79169.85939
2469,93137.96751
2470,219160.5169
2471,231069.8893
2472,189509.9859
2473,133240.2804
2474,81298.43725
2475,224099.4801
2476,119616.5039
2477,125804.5471
2478,157387.6649
2479,102396.1401
2480,169826.7383
2481,124231.8063
2482,104307.3915
2483,96949.39554
2484,125615.2389
2485,126244.8864
2486,166413.7102
2487,187227.473
2488,162141.9247
2489,152296.8501
2490,136296.4622
2491,91821.02894
2492,171690.0889
2493,142098.4366
2494,136845.1765
2495,64868.39773
2496,219313.3358
2497,169108.5717
2498,110088.7145
2499,91983.22865
2500,130425.4513
2501,147380.3937
2502,152872.213
2503,105071.9203
2504,473704.3802
2505,231436.55
2506,250246.8178
2507,280430.1132
2508,248203.6718
2509,211520.9369
2510,203261.6921
2511,176278.3337
2512,220165.266
2513,212300.0514
2514,319024.0019
2515,161228.9862
2516,170594.2298
2517,153270.2372
2518,138815.5124
2519,246659.0182
2520,219555.078
2521,187504.167
2522,222623.8863
2523,120777.6445
2524,134353.6227
2525,180009.8334
2526,149129.4925
2527,109473.6511
2528,150057.3457
2529,34446.07413
2530,116035.79
2531,267339.8756
2532,223909.8754
2533,198206.6538
2534,246799.5122
2535,282517.9916
2536,227992.7517
2537,252480.1226
2538,189450.0023
2539,183308.3676
2540,185215.1194
2541,174267.9784
2542,167307.5992
2543,107121.9551
2544,130079.6304
2545,130369.8936
2546,123805.2402
2547,145173.1849
2548,156875.7323
2549,163547.0123
2550,757661.6404
2551,145751.794
2552,144408.2071
2553,76221.31001
2554,82595.26336
2555,108857.4223
2556,92506.88285
2557,104672.3243
2558,174031.6173
2559,165580.9882
2560,162846.3507
2561,152530.7843
2562,168720.8828
2563,167173.8532
2564,203353.9242
2565,165713.834
2566,178507.2692
2567,149166.033
2568,228981.5246
2569,238424.3966
2570,126032.6509
2571,212021.7042
2572,189561.4748
2573,236144.588
2574,183567.7668
2575,137366.4172
2576,198855.8775
2577,145346.8016
2578,68941.08274
2579,42733.98375
2580,95015.93406
2581,127180.465
2582,118285.7554
2583,296480.8078
2584,180914.9114
2585,180861.0497
2586,221263.3224
2587,207621.1644
2588,144386.1256
2589,145042.5842
2590,197579.5668
2591,223024.398
2592,224157.5985
2593,257646.577
2594,172477.8745
2595,205941.941
2596,288644.159
2597,195866.0632
2598,286193.9461
2599,391463.2519
2600,504055.3538
2601,135709.9562
2602,71102.03416
2603,98954.67889
2604,89508.66694
2605,66623.14667
2606,126602.5867
2607,207455.1133
2608,173986.4416
2609,146690.3562
2610,106772.6071
2611,244480.8754
2612,153660.9015
2613,120702.384
2614,108481.6166
2615,163827.5419
2616,145016.4308
2617,216953.4316
2618,205325.6143
2619,213403.6037
2620,194067.1926
2621,176824.0643
2622,187829.0093
2623,232205.4268
2624,287603.0579
2625,300958.7724
2626,171213.465
2627,185362.9925
2628,483506.6447
2629,511169.9441
2630,387484.1755
2631,478543.1973
2632,421230.4621
2633,323384.4218
2634,437545.1821
2635,139537.7221
2636,163985.0908
2637,192492.4359
2638,279861.4166
2639,189264.5632
2640,155427.9507
2641,95164.86715
2642,174816.3111
2643,109865.5379
2644,105494.4629
2645,109215.2877
2646,94183.62199
2647,99473.50096
2648,159090.6744
2649,142798.0998
2650,141882.8733
2651,135039.0836
2652,392113.8047
2653,253577.0144
2654,278372.0967
2655,417987.0501
2656,327714.5284
2657,373043.9127
2658,336749.8767
2659,327283.3167
2660,360135.5146
2661,372357.7861
2662,390855.4661
2663,277491.4272
2664,293253.1658
2665,335504.4192
2666,295775.6868
2667,177872.0434
2668,186885.1563
2669,192141.7791
2670,276128.2217
2671,188453.2874
2672,194355.4269
2673,204807.5767
2674,196876.0594
2675,191762.1071
2676,185651.1031
2677,207847.5045
2678,245513.4916
2679,273657.5947
2680,294663.5736
2681,410568.3663
2682,318011.3863
2683,490115.774
2684,318118.9204
2685,335828.6637
2686,251913.3102
2687,301321.6827
2688,211993.4818
2689,212677.9366
2690,396187.7429
2691,200323.1397
2692,159776.9549
2693,209834.5585
2694,141628.0732
2695,201409.3973
2696,186300.222
2697,193446.6889
2698,222143.293
2699,172205.7853
2700,145335.2785
2701,127477.7461
2702,82753.84665
2703,110841.8326
2704,145911.5595
2705,105466.8691
2706,77245.23197
2707,96888.08009
2708,140642.2226
2709,119210.1133
2710,138842.3076
2711,420980.4545
2712,409575.5117
2713,163890.7175
2714,141570.3846
2715,182447.8044
2716,128921.3671
2717,189067.9064
2718,212651.6797
2719,153600.3806
2720,176117.8631
2721,125435.2954
2722,162736.2151
2723,130320.3284
2724,118363.3433
2725,124825.157
2726,150189.5562
2727,181723.5157
2728,169400.6539
2729,149831.4424
2730,151615.5721
2731,126666.611
2732,138686.6434
2733,162617.7644
2734,133718.0402
2735,143308.1434
2736,137922.7957
2737,122047.9084
2738,131616.8458
2739,150868.9935
2740,138544.3917
2741,139392.4239
2742,148314.3635
2743,162773.7611
2744,165073.768
2745,138487.7039
2746,139876.333
2747,142532.223
2748,108810.3518
2749,126182.9572
2750,122287.3307
2751,133155.5748
2752,174207.7725
2753,156069.7206
2754,247976.3755
2755,139555.2993
2756,92554.5347
2757,52693.75964
2758,75493.99915
2759,175080.4736
2760,132997.2026
2761,141495.3845
2762,138727.9278
2763,186555.4238
2764,136313.5702
2765,284946.6581
2766,138313.9405
2767,79707.39691
2768,131240.2883
2769,143861.3024
2770,135093.2647
2771,92441.66418
2772,107782.21
2773,179282.8192
2774,170535.8419
2775,123716.7345
2776,144448.9838
2777,155272.5026
2778,121230.3445
2779,134239.7262
2780,104615.5837
2781,97655.61156
2782,91565.69009
2783,106974.1509
2784,127302.985
2785,137800.9667
2786,51877.94517
2787,125615.6908
2788,68742.95727
2789,168473.0131
2790,80921.92266
2791,110151.6795
2792,81704.61817
2793,166097.6882
2794,88720.99609
2795,119623.0965
2796,99175.28238
2797,257965.5585
2798,117601.29
2799,128438.0387
2800,64779.1221
2801,112455.4384
2802,140111.7006
2803,190104.6298
2804,126813.9421
2805,111133.0402
2806,72140.79349
2807,267513.5186
2808,155840.4644
2809,129134.4147
2810,127717.8247
2811,170338.2384
2812,182008.1867
2813,154481.6438
2814,160333.5646
2815,103608.7924
2816,229284.6923
2817,140199.5206
2818,128106.6774
2819,164237.6615
2820,136329.1188
2821,95703.0812
2822,174532.7968
2823,347929.9083
2824,201436.3774
2825,150813.2106
2826,140428.8105
2827,134336.6524
2828,257399.4739
2829,212245.0543
2830,239643.9123
2831,179808.9803
2832,261653.31
2833,322702.3945
2834,243507.505
2835,227563.6023
2836,198092.2709
2837,160581.3943
2838,151169.0522
2839,166611.7314
2840,213990.4971
2841,206048.3407
2842,224735.2187
2843,153679.1653
2844,177779.9971
2845,125403.7536
2846,210258.3619
2847,217883.8096
2848,215590.6818
2849,203703.291
2850,271023.8381
2851,211486.4949
2852,233739.7194
2853,229467.3063
2854,134259.315
2855,205874.3682
2856,207245.5867
2857,190746.8233
2858,213004.6046
2859,82827.65831
2860,146226.0848
2861,132661.248
2862,186736.7486
2863,153648.8686
2864,267316.1636
2865,148442.0382
2866,136036.8604
2867,93224.62156
2868,100922.604
2869,98323.04292
2870,101210.5099
2871,59633.07951
2872,30872.85323
2873,78430.25924
2874,156482.4653
2875,127822.6691
2876,158067.4832
2877,163459.2555
2878,181490.4499
2879,156242.2002
2880,108458.556
2881,136372.3218
2882,200468.5486
2883,203658.9533
2884,186298.0102
2885,185330.2122
2886,259083.3036
2887,110886.7688
2888,145426.1563
2889,34152.71182
2890,79968.19611
2891,160078.21
2892,8513.456311
2893,80635.60666
2894,12465.49801
2895,351760.6174
2896,296810.9607
2897,225510.6819
2898,128870.7001
2899,207263.7228
2900,164693.893
2901,227208.5222
2902,169138.3846
2903,316401.2892
2904,358275.8934
2905,70649.32241
2906,198780.6963
2907,103120.6673
2908,108999.2117
2909,129955.5705
2910,78639.61593
2911,69971.03628
2912,143655.4443
2913,73476.85219
2914,63372.99222
2915,84338.99084
2916,80244.39682
2917,180201.3917
2918,114158.7799
2919,222128.2938
